ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0219SLCTB;5200504002;30;Pagamentos aos corretores e gerentes.;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600
2019;C0219SLCTB;5200504010;;Impressora salão Seller;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0219SLCTB;5200504019;30;Motoboy;80;80;80;80;80;80;80;80;80;80;80;80
2019;C0219SLCTB;5200504020;30;New i;461;461;461;461;461;461;461;461;461;461;461;461
2019;C0219SLCTB;5200504020;31;Sustentação Asellera;178;178;178;178;178;178;178;178;178;178;178;178
2019;C0219SLCTB;5200504020;32;Sustentação Cyrela e Cia;178;178;178;178;178;178;178;178;178;178;178;178
2019;C0219SLCTB;5200504020;33;Guarda de Documentos;74;74;74;74;74;74;74;74;74;74;74;74
2019;C0219SLCTB;5200505002;;;0;2800;0;0;0;0;0;0;0;0;0;0
2019;C0219SLDGC;5200208008;30;R$ 350 * 6 meses (Danusa);0;0;0;350;350;350;350;350;350;0;0;0
2019;C0219SLDGC;5200503016;;CRECI Putinato;2000;0;0;0;0;0;0;0;0;0;0;0
2019;C0219SLDGC;5200504020;30;Melhorias sistemas Seller;0;0;30000;0;0;0;30000;0;0;0;0;0
2019;C0219SLDGC;5200504020;31;Video conferencia;1872;1872;1872;1872;1872;1872;1872;1872;1872;1872;1872;1872
2019;C0219SLDVD;5200504012;30;Aluguel cinema reunião geral - R$ 4000 em março. UCI\nAluguel Lead R$ 850,00 em fevereiro, maio, julho e setembro - Open Eventos;0;850;6700;0;850;0;850;0;850;0;0;0
2019;C0219SLDVD;5200504020;30;MKT System - R$ 11.000 para duas sedes Rio Mall e Lead em fevereiro (Mkt System)\nBig Phone - R$ 468 mensal (Phone 2B);468;11468;468;468;468;468;468;468;468;468;468;468
2019;C0219SLGCV;5200504020;30;Melhorias Sistema Corretagem;0;0;30000;0;0;0;0;0;0;0;0;0
2019;C0219SLRHV;5200208006;30;locação de espaço + buffet\nRegional: R$ 100.000 SP / R$ 80.000 RJ / R$ 50.000 SUL;0;230000;0;0;0;0;0;0;0;0;0;0
2019;C0219SLRHV;5200208006;31;TREINAMENTO CORRETORES\nSP: R$ 100.000,00\nRJ: R$ 60.000,00\nSUL: R$ 40.000,00;16666;16666;16666;16666;16666;16666;16666;16666;16666;16666;16670;16670
2019;C0219SLRHV;5200208006;32;TREINAMENTO GERENTES\nSP: R$ 75.000,00\nRJ: R$ 35.000,00\nSUL: R$ 25.000,00;11250;11250;11250;11250;11250;11250;11250;11250;11250;11250;11250;11250
2019;C0219SLRHV;5200208006;33;Manutenção das bolsas existentes + novas inscrições\nR$ 70.000;5833;5833;5833;5833;5833;5833;5833;5833;5833;5833;5833;5837
2019;C0219SLRHV;5200208006;34;Semana do Conhecimento;0;0;0;0;0;0;0;0;30000;0;0;0
2019;C0219SLRHV;5200208006;35;R$ 660 * 12 pessoas;0;0;0;0;0;0;0;8000;0;0;0;0
2019;C0219SLRHV;5200410004;;Brinde dia das mães (300 x 8,00 - R$ 2.400)\nBrinde dia dos pais (400 x 8,00 - R$ 3.200)\nBrinde dia do Corretor (1.100 x 28,00 - R$ 30.800);0;0;0;2400;0;3200;0;30800;0;0;0;0
2019;C0219SLRHV;5200502003;30;call com Regionais;500;500;500;500;500;500;0;0;0;0;0;0
2019;C0219SLRHV;5200502004;;;470;470;470;470;470;470;470;470;470;600;800;470
2019;C0219SLRHV;5200503002;30;Compra de livros;0;0;700;0;0;700;0;0;0;0;0;0
2019;C0219SLRHV;5200503005;30;Reembolsos incluindo palestrantes\nCompras depto;0;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;0
2019;C0219SLRHV;5200503016;;Anuidade CRECI;0;0;700;0;0;0;0;0;0;0;0;0
2019;C0219SLRHV;5200504012;30;SP e interior - R$ 30.000\nRio de Janeiro - R$ 30.000\nSul - R$ 12.000\nTOTAL: R$ 72.000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2019;C0219SLRHV;5200504012;31;SP e interior - R$ 16.000\nRio de Janeiro - R$ 16.000\nSul - R$ 8.000\nTOTAL: R$ 40.000;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3337
2019;C0219SLRHV;5200504012;32;São Paulo – R$ 58.000\nSUL - R$ 25.000 \nRio de Janeiro – R$ 50.000;0;0;0;0;0;0;0;0;0;0;0;133000
2019;C0219SLRHV;5200504020;30;Conferência;350;350;350;350;350;350;350;350;350;350;350;350
2019;C0219SLTES;5200207002;;;55810;55810;55810;55810;55810;55810;55810;55810;55810;55810;55810;55810
2019;C0219SLTES;5200504004;30;Honorários Advocaticios// trabalhistas;8573;8573;8573;8573;8573;8573;8573;8573;8573;8573;8573;8573
2019;C0219SLTGS;5200207002;;;574100;574100;574100;574100;574100;574100;574100;574100;574100;574100;574100;574100
2019;C0219SLTGS;5200504004;30;Escritórios;33215;33215;33215;33215;33215;33215;33215;33215;33215;33215;33215;33215
2019;C0219SLTIV;5200502003;30;Sistema de Conferência - Rateio 50% com RH Vendas;0;0;0;0;0;0;600;600;600;600;600;600
2019;C0219SLTIV;5200503005;30;Uber - Taxi - 99;0;200;0;200;0;200;0;0;0;0;0;0
2019;C0219SLTIV;5200503009;;Compra de Mouse(Sem Garantia),Teclado (Sem Garantia), Monitor (Sem garantia), Roteador, Sistema de Som, Tv.;850;0;850;0;850;0;850;0;850;0;850;0
2019;C0219SLTIV;5200504020;30;Hospedagem sistema: Conexão Seller, Academia Seller, Cyrela&Cia e Gestão à Vista;22856;22856;22856;22856;22856;22856;22856;22856;22856;22856;22856;22856
2019;C0219SLTIV;5200504020;31;Sistema Mala direta dos corretores (Asellera);6400;6400;6400;6400;6400;6400;6400;6400;6400;6400;6400;6400
2019;C0219SLTIV;5200504020;32;Sistema de Administração/Distribuição do APP Cyrela Cadastro (Ipads);1900;1900;1900;1900;1900;1900;2052;2052;2052;2052;2052;2052
2019;C0219SLTIV;5200504020;33;Suporte/Desenvolvimento ao APP Cyrela Cadastro (Cadastro e Pesquisa);2365;2365;2553;2553;2553;2553;2553;2553;2553;2553;2553;2553
2019;C0219SLTIV;5200504020;34;Hospedagem Mobi Chat - Rateio feito pela Equipe de Infraestrutura.;1943;1943;1943;1943;1943;1943;1943;1943;1943;1943;1943;1943
2019;C0219SLTIV;5200504020;35;Hospedagem Asellera - Rateio feito pela Equipe de Infraestrutura.;1890;1890;1890;1890;1890;1890;1890;1890;1890;1890;1890;1890
2019;C0219SLTIV;5200504020;36;Cyrela Cadastro/Pesquisa de Cliente;0;0;0;0;0;0;1500;0;0;0;0;0
2019;C0219SLTNE;5200207002;;;95375;95375;95375;95375;95375;95375;95375;95375;95375;95375;95375;95375
2019;C0219SLTNE;5200504004;30;escritórios para ações;7021;7021;7021;7021;7021;7021;7021;7021;7021;7021;7021;7021
2019;C0219SLTNO;5200207002;;;153364;153364;153364;153364;153364;153364;153364;153364;153364;153364;153364;153364
2019;C0219SLTNO;5200504004;30;honorários diversos;29996;29996;29996;29996;29996;29996;29996;29996;29996;29996;29996;29996
2019;C0219SLTRJ;5200207002;;;134658;134658;134658;134658;134658;134658;134658;134658;134658;134658;134658;134658
2019;C0219SLTRJ;5200504004;30;Diversos;22248;22248;22248;22248;22248;22248;22248;22248;22248;22248;22248;22248
2019;C0219SLTSP;5200207002;;;248871;248871;248871;248871;248871;248871;248871;248871;248871;248871;248871;248871
2019;C0219SLTSP;5200504004;30;Diversos;41123;41123;41123;41123;41123;41123;41123;41123;41123;41123;41123;41123
2019;C0219SLVSD;5200502003;30;Telefonia móvel Claro - Rodrigo Monteiro;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0219SLVSD;5200502004;;;50;0;0;50;0;0;50;0;0;50;0;0
2019;C0219SLVSD;5200504020;30;CRM, licença micro, e-mail Rodrigo;552;552;552;552;552;552;552;552;552;552;552;552
2019;C0219SLVSD;5200504020;31;Licença;0;0;0;0;0;0;552;0;0;0;0;0
2019;C0219SLVSD;5200504020;32;licença;0;0;0;0;0;0;214;0;0;0;0;0
2019;C0219SPBUS;5200501001;;Auxilio moradia Patricia;0;0;0;0;0;0;0;0;1500;1500;1500;1500
2019;C0219SPBUS;5200503005;30;Deslocamentos do time em viagens às regionais, meetings e reuniões na agência e fornecedores.;290;290;290;290;290;290;290;290;290;290;290;290
2019;C0219SPBUS;5200504020;30;Calls de equipe / agência;170;170;170;170;170;170;170;170;170;170;170;170
2019;C0219SPSEC;5200201002;;;574;873;873;1401;1401;1401;918;873;873;1401;1401;1445
2019;C0219SPSEC;5200502004;;;40;40;40;40;40;40;40;40;40;40;40;40
2019;C0219SPSEC;5200503005;30;Para ocasiões especiais. Fechamentos após 23h, lançamentos, feirões e pequenos deslocamentos.;120;120;120;120;120;120;120;120;120;120;120;120
2019;C0221COAPI;5200503005;30;Reembolso de transporte e refeições.;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0221COCAP;5200502004;;Envio de correspondências às obras e regionais (caixinha);30;30;30;30;30;30;30;30;30;30;30;30
2019;C0221COCAP;5200503003;;Reembolso estacionamento.;150;150;150;150;150;150;150;150;150;150;150;150
2019;C0221COCAP;5200503005;30;Provisão para reuniões externas (bancos).;150;150;150;150;150;150;150;150;150;150;150;150
2019;C0221COCAP;5200503008;;;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900
2019;C0221COCTB;5200502004;;;25;25;25;25;25;25;25;25;25;25;25;25
2019;C0221COCTB;5200502005;;;10;10;10;10;10;10;10;10;10;10;10;10
2019;C0221COCTB;5200503003;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221COCTB;5200503005;30;Deslocamento para reuniões com os bancos / abrainc;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0221COCTB;5200504018;;Arquivo SFTP para troca de documentos com a caixa economica federal;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0221COCTB;5200504019;30;Serviços extras urgentes de motoboy;25;25;25;25;25;25;25;25;25;25;25;25
2019;C0221COENG;5200502004;;;250;0;0;250;0;0;0;250;0;0;0;250
2019;C0221COENG;5200503016;;Previsão para pagamento de taxas para CREA da Cyrela Construtora, Living Construtora e Vivaz Construtora. Valores baseados nos custos de 2018;0;0;4000;0;0;4000;0;0;4000;0;0;4000
2019;C0221COENG;5200504012;30;Despesas para o evento anual da engenharia de 2019, considerado o mesmo valor gasto em 2018 (R$ 60.000) + palestrante externo (R$ 15.000);0;0;0;0;0;0;0;0;0;0;0;75000
2019;C0221COENG;5200504012;31;Despesas para a confraternização de final de ano da engenharia 2019, considerado o mesmo valor de 2018;0;0;0;0;0;0;0;0;0;0;0;15000
2019;C0221COENG;5200504020;30;Despensas mensais de manutenção do sistema Fenix e previsão de melhorias durante o ano de 2019;20000;20000;25000;20000;20000;25000;20000;20000;25000;20000;20000;25000
2019;C0221COESC;5200503005;30;Reembolso estacionamento R$ 75,00 por pessoa.;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0221COESC;5200503005;31;Utilização de Uber e reembolso de refeições para atividades noturnas da equipe;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0221COJUD;5200503005;30;150/mensal de reembolso diversos: taxi, estacionamento, visitas escritórios, Ministério Público, Abrainc\n800 para 4 coffees, teremos 2 workshops em SP com o time jurídico Brasil (4 dias x 200/coffee);150;150;550;150;150;150;150;150;550;150;150;150
2019;C0221COJUD;5200504004;30;Parecer técnico com impacto na Cia,\nassuntos estratégicos que poderão ser utilizados em várias ações,\nnão refere-se a trabalhos pontuais em ações específicas (soma realizado de honorários + assessoria);12500;12500;12500;12500;12500;12500;12500;12500;12500;12500;12500;12500
2019;C0221COMDO;5200501001;;Alugueis/Condominio/Energia e internet do coworking de Recife R$ 2800,00 - Salvador R$ 8.000,00;10800;10800;10800;10800;10800;10800;10800;10800;10800;10800;10800;10800
2019;C0221COMDO;5200502003;30;Dtas/Financeiro Recife R$450,00 Salvador R$ 1200,00;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650
2019;C0221COMDO;5200503003;;;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0221COMDO;5200503005;30;Deslocamento para audiências, orgãos publicos, cartórios e atividades externas.;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
2019;C0221COMDO;5200504008;;Impressoras Recife 350,00 - Salvador R$ 1460,00;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
2019;C0221COMDO;5200504018;;PA - empresa de Guarda Fisica de documentos;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0221COREB;5200208008;30;Ginástica laboral;2046;2046;2046;2046;2046;2046;2046;2046;2046;2046;2046;2046
2019;C0221COREB;5200208008;31;Auxílio creche para 2 gestantes.;688;688;688;688;688;688;688;688;688;688;688;688
2019;C0221COREB;5200502003;30;Total IP (URA/Callback/Licenças);11750;11750;11750;11750;11750;11750;11750;11750;11750;11750;11750;11750
2019;C0221COREB;5200502003;31;Telefonia Central Relacionamento;20250;20250;20250;20250;20250;20250;20250;20250;20250;20250;20250;20250
2019;C0221COREB;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221COREB;5200503002;30;Compra de headset para equipe de atendimento;0;0;0;0;0;7600;0;0;0;0;0;0
2019;C0221COREB;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221COREB;5200503005;30;Locomoção equipe aos eventos;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100
2019;C0221COREB;5200504002;30;IBHE/Câmara Francesa/The School of Life;0;0;29784;0;0;25000;0;0;0;0;0;0
2019;C0221COREB;5200504002;31;Monitoria Qualidade e Boas Vindas;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000
2019;C0221COREB;5200504002;32;Grupo de pesquisa com clientes;0;0;22000;0;0;0;0;0;0;0;0;0
2019;C0221COREB;5200504002;33;Gestão de mídias sociais;3700;3700;3700;3700;3700;3700;3700;3700;3700;3700;3700;3700
2019;C0221COREB;5200504002;34;Atualização/Desenvolvimento de conteúdo;13800;13800;13800;13800;13800;13800;13800;13800;13800;13800;13800;13800
2019;C0221COREB;5200504002;35;Inscrições e ativações prêmios: ABERJE/Época Reclame Aqui/Consumidor Moderno/Cliente SA.;0;0;0;0;0;0;30000;0;30000;0;0;0
2019;C0221COREB;5200504012;30;Evento Melhores Práticas com regionais:\nLocação do espaço para comportar aproximadamente 60 pessoas R$ 14.500\nBuffet R$ 15.000\nVídeo R$ 5.000;0;0;0;0;0;0;0;0;34500;0;0;0
2019;C0221COREB;5200504018;;;315;315;315;315;315;315;315;315;315;315;315;315
2019;C0221COREB;5200504020;30;Manutenção e Hospedagem Portal do Cliente Living e Cyrela;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000
2019;C0221COREB;5200504020;31;Ferramenta NPS;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2019;C0221COREB;5200504020;32;Manutenção;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000
2019;C0221COREB;5200504020;33;Biblioteca Virtual - equipe atendimento;0;0;0;0;20000;0;0;0;0;0;0;0
2019;C0221COREB;5200504020;34;Ferramenta de gestão Reclame Aqui;0;0;0;0;26000;0;0;0;0;0;0;0
2019;C0221COREB;5200504020;35;Envio de SMS cliente (CRM/URA);2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300
2019;C0221COREB;5200504020;36;Ferramenta de gestão de envio de e-mails (CRM);1724;1724;1724;1724;1724;1724;1724;1724;1724;1724;1724;1724
2019;C0221COREB;5200504020;37;Manutenção APP de Treinamento/Gamificação;700;700;700;700;700;700;700;700;700;700;700;700
2019;C0221COREB;5200504020;38;Company Page - Reclame Aqui;0;0;0;13000;0;0;0;0;0;0;0;0
2019;C0221COTRC;5200503005;30;9*25*12= Alimentação pôs expediente, 1 vez por mês por pessoa  / 10 Mil taxi e uber, para atender fiscalizações e órgãos publicos;1118;1118;1118;1118;1118;1118;1118;1118;1118;1118;1118;1118
2019;C0221COTRC;5200503008;;;42;42;42;42;42;42;42;42;42;42;42;42
2019;C0221COTRC;5200503009;;;33;33;33;33;33;33;33;33;33;33;33;33
2019;C0221COTRC;5200504002;30;- INTERFILE SERVICOS DE BPO LTDA. (762,93*12= 9.155,16)\n- TREINAMENTOS = 5.000,00;1180;1180;1180;1180;1180;1180;1180;1180;1180;1180;1180;1180
2019;C0221COTRD;5200503005;30;Refeição pós expediente 25 por pessoa 1 dia por mês + 5 Mil taxi e uber atender fiscalização e órgãos publicos;567;567;567;567;567;567;567;567;567;567;567;567
2019;C0221COTRD;5200503008;;;42;42;42;42;42;42;42;42;42;42;42;42
2019;C0221COTRD;5200503009;;;17;17;17;17;17;17;17;17;17;17;17;17
2019;C0221COTRD;5200503013;;;417;417;417;417;417;417;417;417;417;417;417;417
2019;C0221COTRD;5200504002;30;- PEMOM CONSULTORIA EMPRESARIAL LTDA ( Revisão de ECF)\n- TREINAMENTOS = 5.000,00\n- E-AUDITORIA SOFTWARES COMO SERVIÇO;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250
2019;C0221COTRI;5200503005;30;Refeição pos expediente e taxi durante expediente /livros;192;192;192;192;192;192;192;192;192;192;192;192
2019;C0221COTRI;5200504002;30;Treinamentos;417;417;417;417;417;417;417;417;417;417;417;417
2019;C0221DPADM;5200502004;;;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0221DPADM;5200503003;;Canecas;350;100;100;100;100;100;100;100;100;100;100;100
2019;C0221DPADM;5200503005;30;taxi;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0221DPADM;5200503005;31;quando necessario (viagens / extensão de jornada);180;180;180;180;180;180;180;180;180;180;180;180
2019;C0221DPADM;5200503008;;Certidões / Caixa economica / Receita Federal;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221DPADM;5200504001;30;Auditoria dos anos de 2017 e 2018 dos processos de folha de pagamento.;60000;0;0;0;0;0;0;0;0;0;0;0
2019;C0221DPADM;5200504001;31;Boletim periódico IOB - Legislação trabalhista + Consulta on-line;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0221DPADM;5200504018;;dmdocs;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221DPADM;5200504020;30;manutenção mensal;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0221EQSDE;5200502004;;;40;40;40;40;40;40;40;40;40;40;40;40
2019;C0221EQSDE;5200503003;;;10;10;10;10;10;10;10;10;10;10;10;10
2019;C0221EQSDE;5200503005;30;o valor de R$355,00 a.m. trata-se de (R$180,00 com despesas previstas para o colaborador que trabalhar a partir das 20:00, com reembolso de taxi, lanches e refeições durante as horas extras) + R$175,00 ao mês com despesas de mobilidades com visitas a fornecedores, terrenos, stands, decorados, etc).;355;355;355;355;355;355;355;355;355;355;355;355
2019;C0221EQSDE;5200504012;30;Em Dezembro de 2019, consideramos um almoço de final de ano do time  no valor de R$50,00/ pessoa, sendo um total de 6 pessoas.\nMensalmente, fazemos nossa reunião de time e estamos considerando um coffebreak no valor de R$50,00 ao mês.;50;50;50;50;50;50;50;50;50;50;50;350
2019;C0221EQSMA;5200503005;30;Visita a obras / fornecedores;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0221EQSMA;5200503005;31;Reunião de departamento;80;80;80;80;80;80;80;80;80;80;80;80
2019;C0221EQSMA;5200504012;30;Evento premiação fornecedores;0;0;0;3000;0;0;0;0;0;0;0;0
2019;C0221EQSMA;5200504020;30;Portal de Suprimentos = R$ 1.200/mes (rateio entre 3 regionais)\nConstrucompras = R$ 400/mes\nDesenvolvimento Portal = verba R$ 1.000 (em Mar e Set);1600;1600;2100;1600;1600;1600;1600;1600;2100;1600;1600;1600
2019;C0221EQSSE;5200503003;;;0;175;0;0;0;0;0;0;0;0;0;0
2019;C0221EQSSE;5200503005;30;Visitas em obras(todos os integrantes da equipe) : 4 semanas / mês x 12 meses x média de R$ 80 por visita: R$ 3.840\nRefeições nas viagens: R$ 75 por viagem x 9 viagens: R$ 675\nDeslocamento aeroporto: R$ 100 x 9 viagens: R$ 900;460;460;460;460;460;460;460;460;460;460;460;800
2019;C0221EQSSE;5200504012;30;Premiação fornecedores 2018: R$ 1.100 \nPrograma valor em cadeia: R$ 500 x 4 reuniões\nEvento Inovação para divulgação dos novos fornecedores : R$ 2.000\nReunião equipe de serviços: R$ 50 x 18 reuniões no ano;2000;500;0;450;500;0;0;0;500;450;500;0
2019;C0221EQSSE;5200504012;31;Evento de fornecedores: R$ 1500 em trofeu + R$ 1.500 de auditório e café;0;0;0;0;0;3000;0;0;0;0;0;0
2019;C0221EQSSE;5200504020;30;Locaweb - servidor portão antigo : R$ 1.100\nFrequenza ( portal de suprimentos) : R$ 1.200 por mês x 12 meses\nFrequenza melhorias: R$ 390 / mês x 3 meses: R$ 1.170\nAssinatura digital: R$ 1.000 ano;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475
2019;C0221GERLC;5200502003;30;Celular Gerente;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221GERLC;5200503005;30;Reembolso de KM e estacionamento;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0221GESUP;5200503003;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221GESUP;5200503005;30;Visitas em obras / fornecedores;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221GESUP;5200503005;31;Reuniões com equipes durante a manhã;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221GESUP;5200504012;30;Evento com fornecedores e empresas do setor;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0221GESUP;5200504020;30;desenvolvimento de melhorias no portal;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221GESUP;5200504020;31;Site para compra de viagens colaboradores;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0221PJCYR;5200502004;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221PJCYR;5200502005;;;0;100;0;0;150;0;0;100;0;0;100;0
2019;C0221PJCYR;5200503003;;;165;165;165;165;165;165;165;165;165;165;165;165
2019;C0221PJCYR;5200503005;30;Cálculo gerado com memória de calculo já aprovada pela diretoria.;1757;1757;1757;1757;1757;1757;1757;1757;1757;1757;1757;1757
2019;C0221PJCYR;5200504002;30;Atualização da equipe.;2000;0;500;0;0;500;0;0;500;0;0;500
2019;C0221PJCYR;5200504002;31;Investimento em BIM: Treinamento + Aquisição VICO;30000;10000;25000;10000;10000;10000;10000;10000;10000;10000;10000;10000
2019;C0221PJCYR;5200504002;32;Consultoria técnica específica;0;0;0;0;0;10000;0;0;0;0;0;0
2019;C0221PJCYR;5200504012;30;Eventos e Workshops da área;0;0;1500;0;0;0;0;0;1500;0;0;0
2019;C0221PJCYR;5200504020;30;Licenças em défict (03) e aquisição 01 para novo coloborador.\nValor cada R$ 450,00;1800;0;0;0;0;0;0;0;0;0;0;0
2019;C0221PJCYR;5200504020;31;01 déficit + 01 previsão novo colaborador\nValor cada R$ 6000,00;6000;6000;0;0;0;0;0;0;0;0;0;0
2019;C0221PJCYR;5200504020;32;Projetos e Backup - Cyrela + Living + Vivaz;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000
2019;C0221PJLIV;5200208008;30;Previsto auxílio creche para colaboradora que retornou de licença maternidade no final nov/18.;344;344;344;344;344;0;0;0;0;0;0;0
2019;C0221PJLIV;5200502004;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0221PJLIV;5200502005;;;0;100;0;150;0;100;0;100;0;0;0;0
2019;C0221PJLIV;5200503003;;;175;175;175;175;175;175;175;175;175;175;175;175
2019;C0221PJLIV;5200503005;30;deslocamentos de equipe para reuniões, visitas às obras, maquetes, stands, etc.;3090;3090;3090;3090;3090;3090;3090;3090;3090;3090;3090;3090
2019;C0221PJLIV;5200503008;;;1430;1430;1430;1430;0;0;0;0;0;0;0;0
2019;C0221PJLIV;5200504002;30;Previsão para contratação de consultorias:\nMarcio Ramalho-10h/2 meses R$500/h)-R$5.000,00/4x-R$20.000,00                                                                                BIM-R$100.000,00 \nCurso de Revit para equipe interna de projetos - R$ 10.000,00 \nCaderno impermeabilização - R$15.000,00  \nConsultoria caixilhos - R$15.000,00 \nConsultorias técnicas gerais - R$10.000,00\nR$500,00 a cada 3 meses para participação em eventos;14000;14000;14500;14000;14000;14500;14000;14000;14500;14000;14000;14500
2019;C0221PJLIV;5200504020;30;Previsão de 2 licenças de autocad e 2 de view companion para 2 novos colaboradores;0;6450;0;0;0;0;6450;0;0;0;0;0
2019;C0221PJLIV;5200504020;31;Prevista verba para atualização do software TQS, necessário para execução dos projetos internos de estrutura;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0221PJLIV;5200504020;32;Prevista verba para renovação licença do software Siteops, utilizado pela equipe interna de arquitetura;0;0;0;0;0;0;21000;0;0;0;0;0
2019;C0221PJLIV;5200504020;33;Previsão para cadastro anual certificado digital eletropaulo, para protocolo de aprovação de projetos;200;0;0;0;0;0;0;0;0;0;0;0
2019;C0221SPADF;5200504001;30;CONX;0;0;0;0;0;0;0;0;0;0;0;100000
2019;C0221SPADF;5200504002;30;Investigação / auditoria de equipes;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
2019;C0221SPADF;5200504012;30;Encontro com as equipes;0;0;0;0;0;0;0;0;0;0;0;10000
2019;C0221SPCNS;5200503005;30;Visita diária as obras.;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
2019;C0221SPCNS;5200503016;;;6000;0;0;0;0;0;0;0;0;0;0;0
2019;C0221SPDTA;5200503005;30;Reembolso de quilometragem para atendimento / visitas de assistência técnica (pedágio, estacionamento, em São Paulo e grande São Paulo e litoral). Valor médio R$ 1.400, 00 por pessoa, sendo em média 30 reembolsos mês (sendo:01 motorista, 14 engenheiros, 10 encarregados e 05 funcionários de campo rotativos).;42000;42000;42000;42000;42000;42000;42000;42000;42000;42000;42000;42000
2019;C0221SPDTA;5200504002;30;Pesquisa pós atendimento de assistência técnica;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600
2019;C0221SPLPO;5200502004;;;0;0;0;0;0;250;0;0;0;0;0;0
2019;C0221SPLPO;5200502005;;;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0221SPLPO;5200503005;30;Reembolso de quilometragem e pedágios para visitas mensais às obras e terrenos;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2019;C0221SPPLT;5200208013;;;0;0;0;0;0;0;18000;0;0;0;0;0
2019;C0221SPPLT;5200502003;30;Modem da área ( usado nos tablets para demostrar o Portal do cliente nos eventos;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221SPPLT;5200503005;30;Reembolso de KM e estacionamento da equipe;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0221SPPLT;5200504018;;;160;160;160;160;160;160;160;160;160;160;160;160
2019;C0221SPQUA;5200502004;;Selo de estacionamento fornecido para palestrantes que participam gratuitamente da Reunião de Engenharia e eventuais consultorias.;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0221SPQUA;5200503005;30;Reembolso de combustível ou uso de Uber e/ou 99Taxi pela equipe para visitas as obras e ou fornecedores R$ 3.500/mês;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2019;C0221SPQUA;5200504001;30;Auditoria - R$ 35.500,00 - valor da proposta para auditoria em janeiro/2019.;0;35500;0;0;0;0;0;0;0;0;0;0
