ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0219EQRHS;5200208008;35;Tendas e Infra para participantes da SELLER e Cyrela;0;0;1500;0;0;0;0;0;1500;0;0;0
2022;C0219EQRHS;5200208008;36;Ações de Endomarketing Dia da Mulher (50) - Dia do Homem (80) - Mães (35) - Pais (60);400;0;250;0;0;1000;0;400;1300;300;300;0
2022;C0219EQRHS;5200208008;37;Locação da Máquina R$ 150/mês + insumos;750;750;750;750;750;750;750;750;750;750;750;750
2022;C0219EQRHS;5200208008;38;R$ 25 Kit - 4 máscaras + Alcool Gel = 150 kits;3750;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200209001;;Registro Contratos 250 x R$ 150,00 = R$ 37.500,00\nTecnorisk ano R$ 1.200,00 \nmaterial para captação ou anúncio no Facebook R$ 5.000,00 \nMast R$ 6.500,00 Mast \nCrachas R$ 2520,00 crachás (R$ 210 ao mês 14 x R$ 15 ) \nKit Admissional BackOffice - 15 x R$ 40,00 (R$ 600,00);4445;4445;4445;4445;4445;4445;4445;4445;4445;4445;4445;4445
2022;C0219EQRHS;5200410004;;;0;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500
2022;C0219EQRHS;5200501001;;Locação Vaga Carro de Ações SELLER;370;370;370;370;370;370;370;370;370;370;370;370
2022;C0219EQRHS;5200502004;;Cartões de Visita: Considerando 22 = R$ 5170\nTelegramas e Correios: R$ 31,50 x 4 telegramas ao mês;140;140;140;140;140;140;140;140;140;140;140;5310
2022;C0219EQRHS;5200503002;30;R$ 22,00 unidade caneca x 150;3300;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200503002;31;500 unidades;1600;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200503002;32;R$ 25 - 200 unidades;5000;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200503002;33;Papel Flip Chart, Post Its, Papel Desenho;0;0;0;0;0;400;0;0;0;0;0;0
2022;C0219EQRHS;5200503005;30;Lanche plantões lançamento BackOffice;0;150;0;150;0;150;0;150;0;150;0;150
2022;C0219EQRHS;5200503005;31;Uber corporativo Eventos e Treinamentos;70;70;70;70;70;70;70;70;70;70;70;70
2022;C0219EQRHS;5200503005;32;R$ 0,96 por KM x 200km/mês x 20 Especialistas = R$ 3.840 ao mês;3840;3840;3840;3840;3840;3840;3840;3840;3840;3840;3840;3840
2022;C0219EQRHS;5200503009;;Aspirador de Pó SELLER;500;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200503016;;CRECI Jurídico RS - 1.300,00\nHomologação PPR Living R$ R$ 2.000 + R$ 2.500 PPR SELLER + 500 Contribuição Negocial;1300;0;0;0;0;6000;0;0;0;0;0;0
2022;C0219EQRHS;5200504001;30;Auditoria - Regional Sul;0;6800;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200504002;30;Aprendiz SELLER;160;160;160;160;160;160;160;160;160;160;160;160
2022;C0219EQRHS;5200504009;;Locação Carro Ações;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2022;C0219EQRHS;5200504012;30;Reunião que ocorre na Regional Sul para os colaboradores;0;0;0;2000;0;0;0;2000;0;0;0;0
2022;C0219EQRHS;5200504012;31;Auditório R$ 350,00 + Coffee R$ 17,00 90 px;0;0;0;2000;0;0;0;2000;0;0;0;2000
2022;C0219EQRHS;5200504012;32;90 px - R$ 17 + R$ 300 auditório;1880;1880;1880;1880;1880;1880;1880;1880;1880;1880;1880;1880
2022;C0219EQRHS;5200504012;33;120 px R$ 30 por pessoa;0;0;0;0;0;0;0;3600;0;0;0;0
2022;C0219EQRHS;5200504012;34;Contratação de palestra presencial em parceria com a Cyrela;0;0;0;0;0;0;0;0;0;2000;0;0
2022;C0219EQRHS;5200504012;35;Considerando 12 crianças* R$ 450,00;0;0;0;0;0;0;5400;0;0;0;0;0
2022;C0219EQRHS;5200504012;36;8 troféus em janeiro R$ 900 cada - 8 medalhas em julho R$ 400 cada;7200;0;0;0;0;0;3200;0;0;0;0;0
2022;C0219EQRHS;5200504012;37;Ciclo de Mérito 6 px x R$ 200;0;0;600;0;0;0;0;0;600;0;0;0
2022;C0219EQRHS;5200504012;38;Locação de Auditório Semanal;720;720;720;720;720;720;720;720;720;720;720;720
2022;C0219EQRHS;5200504012;39;Adesivagem salas após reforma;5000;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQRHS;5200504012;40;Auditório e Coffee Giro (R$ 600,00) + Cofee Integração R$ 15 x R$ 16 (R$ 240,00);860;860;860;860;860;860;860;860;860;860;860;860
2022;C0219EQRHS;5200504019;30;Visita nas Obras/Loggi;120;120;120;120;120;120;120;120;120;120;120;120
2022;C0219EQRHV;5200208008;30;Frutas ou barrinhas - 18k ano;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2022;C0219EQRHV;5200208008;31;Coroa de Flor  2.8k ano;200;300;200;200;200;300;200;200;300;200;200;300
2022;C0219EQRHV;5200209001;;Despesas Admissionais\nObs: Despesas Admissionais\nObs: Crachás 600 = cordões 500, canecas/ garrafas GIRO , assinaturas eletrônicas 7600 x 40 corretores mês , Envios de relatórios de vendas/distrato Total: 30K SP;2000;3000;2000;3000;2000;2000;3000;2000;3000;2000;3000;3000
2022;C0219EQRHV;5200410004;;;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000
2022;C0219EQRHV;5200502004;;Telegramas de Distrato;800;800;800;800;800;800;800;800;800;800;800;800
2022;C0219EQRHV;5200503002;30;Material para treinamentos;100;100;100;100;100;100;100;100;100;100;100;100
2022;C0219EQRHV;5200503005;30;Visitas aos Stand;200;200;200;200;200;200;200;200;200;200;200;200
2022;C0219EQRHV;5200504001;30;Auditoria KIt Corretor;0;30000;0;0;0;0;0;0;0;0;30000;0
2022;C0219EQRHV;5200504012;30;Fornecedor/Serviço: Agencia Zum (pendente)\nObs: Fornecedor/Serviço: workshops locais (pendente)\nObs: Giro Seller 120,00 (2 dias = 3 coffee -20,00 + almoço- 70,00) percapita por 30 corretores mês = 4000 mês -;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
2022;C0219EQRHV;5200504012;31;Fornecedor/Serviço: Buffet Cha e Cia (pendente)\nObs: Fornecedor/Serviço: Buffet para Reuniao Superintendentes (pendente) 4.000 x 6 superintendentes\nObs: 2 vez ao ano;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
2022;C0219EQRHV;5200504012;32;Obs: Fornecedor/Serviço: Cafe da manha dia do Corretor (pendente) Dia das maes e Pais e Outubro Rosa\nObs: cartão para cada gestor ou cafe no stand junto com o brinde;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2022;C0219EQRHV;5200504012;33;Obs: Fornecedor/Serviço: café e chá (pendente) entrega de cesta em casa -\nObs: Café com a Diretoria;0;500;0;500;0;500;0;500;0;500;0;500
2022;C0219EQTIV;5200502003;30;Ura - Secretaria de Vendas - Licença para gerenciamento R$ 69,15/ Licenc Atendente R$ 122,46 / Callback 1725,00;1918;1917;1917;1917;1917;1917;1917;1917;1917;1917;1917;1917
2022;C0219EQTIV;5200502003;31;Suporte Técnico rede de dados/telefonia - Manutenção;65;65;65;65;65;65;65;65;65;65;65;65
2022;C0219EQTIV;5200502003;32;Suporte Técnico rede de dados/telefonia - Locação;700;700;700;700;700;700;700;700;700;700;700;700
2022;C0219EQTIV;5200502003;33;"TELEFONIA FIXA SP - 145 RAMAIS(Vendas) / 42 RAMAIS (Backoffice)""";1246;1246;1246;1246;1246;1246;1246;1246;1246;1246;1246;1246
2022;C0219EQTIV;5200502003;34;Provedor de internet Escritório FLS\nR$ 4.650,00 - Vivo Dedicado 450MB - Primário Cyrela\nR$ 4.650,00 - Vivo Dedicado 450MB - Primário Seller\nR$ 2.896,73 – Level 3 Dedicado 150MB - Visitantes e contingência principal\nR$ 439,99 - Vivo ADSL 600MB - Visitantes e contingência secundária\n\nTotal R$ 12.636,72\nTotal Cyrela R$ 6.318,36\nTotal Seller R$ 6.318,36;6323;6318;6318;6318;6318;6318;6318;6318;6318;6318;6318;6318
2022;C0219EQTIV;5200502003;35;Vivo/Tel Móvel (SP/Camp.) 12 LINHAS COM DADOS NO PLANO 30,00 / 39 SEM DADOS (14,50) (Das 39 temos 23 SP e 16 linhas de POA - rateio RS)/ Roaming 3x900;1600;700;700;700;700;1600;700;700;700;1600;700;700
2022;C0219EQTIV;5200503005;30;Taxi - Uber / Transporte;200;200;400;400;400;400;400;400;400;400;400;400
2022;C0219EQTIV;5200503005;31;Fretado colaborador Adailson, alinhado com RH através de reembolso;446;446;446;446;446;446;446;446;446;446;446;446
2022;C0219EQTIV;5200503009;;Compra de Mouse(Sem Garantia),Teclado (Sem Garantia),memória, HD SSD, cabo DVI + HDMI, carregador, bateria, serviços eventuais.;5855;2750;2000;1800;1800;1800;4880;450;450;450;450;450
2022;C0219EQTIV;5200504008;;Solution - Locação (1872,00) / Consumo (3.074,00 );4946;4946;4946;4946;4946;4946;4946;4946;4946;4946;4946;4946
2022;C0219EQTIV;5200504020;30;Sustentação Portal Cyrela/Living e Cia - SP/Campinas/;5449;5449;5449;5449;5449;5449;5449;5451;5451;5451;5451;5449
2022;C0219EQTIV;5200504020;31;"Sustentação do ""Mobi"" Chat SP - Campinas- Santos";3700;3700;3700;3700;3700;3700;3700;3700;3700;3701;3701;3701
2022;C0219EQTIV;5200504020;32;Sustentação e desenvolvimento Conexão Seller (Extranet, Revenda, Gestão de PDV) 2 Rec;13491;13491;13491;13491;13491;13491;13498;13491;13491;13491;13491;13491
2022;C0219EQTIV;5200504020;33;Licença do Power B.I (80 usuários);12150;0;0;0;0;0;0;0;0;0;0;0
2022;C0219EQTIV;5200504020;34;E-MAIL CORRETORES - 365 / 609 LICENÇAS AUTÔNOMO / 43 CLT;0;0;0;0;0;0;0;266262;0;0;0;0
2022;C0219EQTIV;5200504020;35;DmDocs / Repositório de documentos Repositório de documentos / 609 LICENÇAS AUTÔNOMO / 43 CLT;2736;2736;2736;2736;2736;2736;2736;2736;2736;2736;2736;2736
2022;C0219EQTIV;5200504020;36;Assinatura eletrônica - Docusign;2296;2296;2296;2296;2296;2296;2296;2296;2296;2296;2296;2296
2022;C0219RJAES;5200501001;;Condomínio da Seller no Londres: R$ 16.570,20 até Março e a partir de Abril R$ 18,227,20. Taxa de Incêndio: R$ 1.256,67 em Março. Foro (O Lead possui unidades foreiras da União): R$ 3.240,66 em Maio.;16570;16570;17827;18227;21468;18227;18227;18227;18227;18227;18227;18227
2022;C0219RJAES;5200501003;;Serviço de hidráulica, elétrica e civil: R$ 1.323,72 mensal. Materiais elétricos: 1.500,00 em Fevereiro e Julho. Recarga de extintor: 250,00 em Outubro. \nLimpeza da Caixa de Gordura: R$ 800,00 em Janeiro.;2124;2824;1324;1324;1324;1324;2824;1324;1324;1574;1324;1324
2022;C0219RJAES;5200502001;;;10981;10981;10981;10981;10981;10981;10981;10981;10981;10981;10981;10981
2022;C0219RJAES;5200502004;;;120;120;120;120;120;120;120;120;120;120;120;120
2022;C0219RJAES;5200502007;;Kimberley: R$ 3.167,00 mensal. MHD Fio Dental: R$ 205,23 mensal. Dedetização: R$ 567,40 mensal. Material de Limpeza: R$ 227,00 mensal. Limpeza e Higienização das Cadeiras e Carpete: R$ 4.125,00 em Março e Setembro. Sanitização: R$ 826,88 mensal.;4994;4994;9119;4994;4994;4994;4994;4994;9119;4994;4994;4994
2022;C0219RJAES;5200503002;30;Envelopes Timbrado: R$ 1.000,00 em Março e Setembro. Material de escritório da Seller: R$ 850,00 mensal.;850;850;1850;850;850;850;850;850;1850;850;850;850
2022;C0219RJAES;5200503003;;Chaveiro: R$ 90,00  a cada 2 meses (Fevereiro e Agosto). Cartão de Visita: R$ 280,00 em Março (R$ 140,00 cada/ Para 2 pessoas);0;90;280;0;0;0;0;90;0;0;0;0
2022;C0219RJAES;5200503004;30;Locação Máq. Café: R$ 324,00 mensal;324;324;324;324;324;324;324;324;324;324;324;324
2022;C0219RJAES;5200503004;31;Material Máq. Café: R$ 400,00 mensal;400;400;400;400;400;400;400;400;400;400;400;400
2022;C0219RJAES;5200503004;32;Troca do filtro, peças e higienização dos 2 purificadores: R$ 350,00 - (Janeiro/Junho);350;0;0;0;0;350;0;0;0;0;0;0
2022;C0219RJAES;5200503004;33;Coadores p/ Máquina de Café Industrial: R$ 40,00 em Janeiro, Maio eSetembro.;40;0;0;0;40;0;0;0;40;0;0;0
2022;C0219RJAES;5200503004;34;Troca de Peças e Manutenção da Máquina de Café Industrial - Cilíndrica: R$ 400,00 em Janeiro e Julho.;400;0;0;0;0;0;400;0;0;0;0;0
2022;C0219RJAES;5200503004;35;Material de copa e cozinha: R$ 850,00 mensal.;850;850;850;850;850;850;850;850;850;850;850;850
2022;C0219RJAES;5200503008;;Despesas extras com cartório 15: R$ 70,00 em Janeiro, Maio, Setembro (autenticações e reconhecimento de firma).;70;0;0;0;70;0;0;0;70;0;0;0
2022;C0219RJAES;5200503009;;Imobilizado de pequeno valor: R$ 120,00 mensal. Micro-ondas: R$ 1.000,00 em Abril.;120;120;120;1120;120;120;120;120;120;120;120;120
2022;C0219RJAES;5200503011;;Uniforme recepção.;0;0;0;0;2700;0;0;0;0;0;0;0
2022;C0219RJAES;5200503016;;Despesas com o Creci do Marcel : R$ 705,00 em Fevereiro. Despesas com o CRECI da Seller: R$ 1.410,00 em Fevereiro.;0;2115;0;0;0;0;0;0;0;0;0;0
2022;C0219RJAES;5200504002;30;Buscas cartoriais.;1139;1139;1139;1139;1139;1139;1139;1139;1139;1139;1139;1139
2022;C0219RJAES;5200504010;;Manutenção Ar Condicionado: R$ 1.733,80 mensal (Previsão de dissídio de 10,68%). Limpeza e Higienização do Duto do ar-condicionado: R$ 2.000,00 em Janeiro e Julho. Peças Ar-Condicionado: R$ 1.500,00 em Janeiro e Junho. Manutenção das Cadeiras: R$ 4.963,00 em Abril. Manutenção do Sistema de Incêndio: R$ 310,00 mensal. Manutenção da Porta de Acesso: R$ 3.000,00 em Fevereiro.\n\nManutenção da Porta de Acesso: R$ 2.710,00 em Fevereiro;5544;5044;2044;7007;2044;3544;4044;2044;2044;2044;2044;2044
2022;C0219RJAES;5200504021;;Coroa de flores.;0;0;0;0;550;0;0;0;0;0;0;0
2022;C0219RJAES;5200505002;;;53705;0;0;0;0;0;0;0;0;0;0;0
2022;C0219RJAS2;5200501001;;Condomínio da Seller no Torre Norte: R$ 14.693,00 até Fev. A partir de Março R$ 16.162,00.;14693;14693;16162;16162;16162;16162;16162;16162;16162;16162;16162;16162
2022;C0219RJAS2;5200501003;;Serviço de manutenção Hidráulica/elétrica e Civil: R$ 2.846,00 até Agosto. A partir de Set. R$ 3.087,00. Peças  para reparos:  R$ 1.000 em Fev e Maio. \nRecarga extintores: R$ 250,00 (Julho).;2846;3846;2846;2846;3846;2846;3096;2846;3087;3087;3087;3087
2022;C0219RJAS2;5200502001;;;25861;25861;25861;25861;25861;25861;25861;25861;25861;25861;25861;25861
2022;C0219RJAS2;5200502007;;Dedetização R$ 670,00 mensal. Sanitização: R$ 827,00 mensal. Material de limpeza: R$ 700,00 mensal. Thag Mix (Material Manutenção dos Banheiros) R$ 1.500,00 mensal. Fio Dental MHD: R$ 189,00 mensal. Higienização das cadeiras e carpete: R$ 4.500 em Julho.;3886;3886;3886;3886;3886;3886;8386;3886;3886;3886;3886;3886
2022;C0219RJAS2;5200503002;30;Material de escritório: R$ 1.000,00 mensal.;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2022;C0219RJAS2;5200503003;;Chaveiro R$ 500 em Jan/ Jun e out. Estacionamento: R$ 850,00 mensal.;1350;850;850;850;850;1350;850;850;850;1350;850;850
2022;C0219RJAS2;5200503004;30;Material copa e cozinha: R$1.025,00 mensal.;1025;1025;1025;1025;1025;1025;1025;1025;1025;1025;1025;1025
2022;C0219RJAS2;5200503004;31;Locação de máquina de café: R$ 315,00 mensal.;315;315;315;315;315;315;315;315;315;315;315;315
2022;C0219RJAS2;5200503004;32;Material da máquina de Café: R$ 600,00 mensal.;600;600;600;600;600;600;600;600;600;600;600;600
2022;C0219RJAS2;5200503004;33;Manutenção máquina de café industrial: R$ 400,00  ( Janeiro e junho).;400;0;0;0;0;400;0;0;0;0;0;0
2022;C0219RJAS2;5200503004;34;Higienização do Bebedouro: R$ 250,00  em Abril e Out.;0;0;0;250;0;0;0;0;0;250;0;0
2022;C0219RJAS2;5200503004;35;Troca dos refil  dos filtros do Bebedouro: R$ 190,00 em  Març e Nov.;0;0;190;0;0;0;0;0;0;0;190;0
2022;C0219RJAS2;5200503009;;Microondas: R$ 700 (Julho). Sanduicheira: R$ 119,00 (fev). Compra de Geladeira: R$ 3.400,00 ( Març).;0;119;3400;0;0;0;700;0;0;0;0;0
2022;C0219RJAS2;5200503011;;Uniforme recepção: R$ 2.700,00 em Fev.;0;2700;0;0;0;0;0;0;0;0;0;0
2022;C0219RJAS2;5200504010;;Manutenção de ar condicionado: R$ 1404,00 até Agosto, a partir de Set. R$ 1.555,00 mensal. Peças para reparo: R$ 500,00 em Fev. Manutenção do sistema de incêndio R$ 270,00 mensal. Limpeza e higienização dos dutos de ar condicionado: R$ 2.000,00 em Jan e Julho. Manutenção das cadeiras ( troca de peças):  R$ 4.963,00 em Abril.;3674;2174;1674;6637;1674;1674;3674;1674;1825;1825;1825;1825
2022;C0219RJAS2;5200504019;30;Transporte de Mobiliário R$ 1.000,00 em  Fev.;0;1000;0;0;0;0;0;0;0;0;0;0
2022;C0219RJAS2;5200504021;;Coroa de Flores R$ 550,00 maio. Vaso de Flores para Recepção: R$ 1000.00 em Março.;0;0;1000;0;550;0;0;0;0;0;0;0
2022;C0219RJAS2;5200505002;;;14662;0;0;0;0;0;0;0;0;0;0;0
2022;C0219RJBUS;5200503005;30;Deslocamento de Uber para eventos da empresa;400;400;400;400;400;400;400;400;400;400;400;400
2022;C0219RJRHU;5200208008;30;Shiatsu 2x por semana nas duas sedes/Torre Norte e Lead. R$ 7.400,00/mensal;7400;7400;7400;7400;7400;7400;7400;7400;7400;7400;7400;7400
2022;C0219RJRHU;5200208008;31;Vacinação gripe - Maio. 180 doses à R$ 70/unidade. 2020 foram 170 doses á R$ 61,00/unidade;0;0;0;0;12600;0;0;0;0;0;0;0
2022;C0219RJRHU;5200208008;32;Kit final de ano CLTs – 40kits de R$ 200,00 = R$ 8.000,00 . Novembro\nKit final de ano terceiros - 30 Kits de R$ 150,00 = R$ 4500.00. Novembro;0;0;0;0;0;0;0;0;0;0;12500;0
2022;C0219RJRHU;5200208008;33;Frutas nos escritórios (Lead e Torre Norte);1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
2022;C0219RJRHU;5200208008;34;Dr Coluna para CLTS - R$ 7500,00;7500;0;0;0;0;0;0;0;0;0;0;0
2022;C0219RJRHU;5200208008;35;Kit Natalidade - R$ 310. Fevereiro à Novembro;0;310;310;310;310;310;310;310;310;310;310;0
2022;C0219RJRHU;5200209001;;Impressora de Crachás:  Crachá R$ 1.600,00 em Janeiro e Julho\nCordinhas: R$ 1.650,00  (550 peças - 500 corretores e 50 CLT) em 2 meses - (Jan e Jul)  \nCartão de Acesso: R$ 650,00 (100 peças) em Fev. e Agos.\nPesquisa Criminal (Luxor): R$ 550,00 mensal \nMastmed: R$ 172 mensal.\nCia de Estágio: R$ 332,00 mensal.\nRegistro corretores sindicovi - R$ 210.000 (Fev) R$ 350 x 600 corretores\n6 vídeos para academia Seller – R$ 18 mil Março;4254;211654;18004;1004;1004;1004;4254;1654;1004;1004;1004;1004
2022;C0219RJRHU;5200410004;;Adesivação nova programação visual Seller (2 escritórios) - R$ 35 mil Fev.\nContratação Agencia midia social (instagram Seller RJ). R$ 16 mil Março e 8 mil Abril à Dez 22;0;35000;16000;9000;9000;9000;9000;9000;9000;9000;9000;9000
2022;C0219RJRHU;5200503003;;Cartão de visita: R$ 120,00 em Abril \nTroféus e Placas: R$ 610 mensal\nKit (pasta, álcool gel, molekin e caneta) R$ 7800 (150 kits em Março e Julho). Mascaras de tecido - 84 kits de 6 mascaras - R$ 4530 (Junho)\nKit início do ano 2023 - R$ 20.000 (Novembro);610;610;8410;665;610;5140;8475;610;610;610;20610;610
2022;C0219RJRHU;5200503005;30;Uber mensal - R$ 150\nReembolso - R$ 60 em Fevereiro, Junho e Outubro;150;210;150;150;150;210;150;150;150;210;150;150
2022;C0219RJRHU;5200503016;;ART CREA - Segurança do Trabalho: R$ 150,00 em Outubro\nSindicovi: R$ 8.900,00 - Sendo R$ 2.500,00 de BH e R$ 6.400,00 de PLR em Julho.\nSecovi: R$ 220,00 em Outubro;0;0;0;0;0;0;8900;0;0;370;0;0
2022;C0219RJRHU;5200504001;30;Auditoria processos/documentações corretores associados Seller RJ;36200;0;0;0;0;0;0;0;0;0;0;0
2022;C0219RJRHU;5200504002;30;Consultas e desarquivamento de processos criminais em caso de indicações de bons corretores. R$ 1.200 uma consulta por mês.;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
2022;C0219RJRHU;5200504002;31;Homologação Banco de Horas e PLR Seller RJ junto SINDICOVI. R$ 3.900,00 em Fev e R$ 3.660,00 em Março.;0;3900;3660;0;0;0;0;0;0;0;0;0
2022;C0219RJRHU;5200504005;;Anúncios patrocinados instagram e facebook = R$ 5.000 Em Fevereiro, Junho e Setembro\nLand page patrocinado R$ 4.000,00 (Março, Julho e Outubro);0;5000;4000;0;0;5000;4000;0;5000;4000;0;0
2022;C0219RJRHU;5200504012;30;Aniversariantes do mês corretor- R$ 900/mês. Aniversariantes do mês CLT - R$ 600,00 em Janeiro. Café da manhã com campeões R$ 1200 em Fevereiro e Agosto. Café com Cultura Backoffice R$ 900 em Março;1500;2100;1800;900;900;900;900;2100;900;900;900;900
2022;C0219RJRHU;5200504012;31;Dia da Mulher R$ 700 em Março. Dia das mães R$ 700 em Maio. Dia dos Pais R$ 700 em Agosto. Dia do corretor R$ 12000 em Agosto. Kit Junino de R$ 8 para 560 pessoas. Junho - R$ 4480. Férias Cyrela R$ 1200 em Julho (suporte a RJZ).;0;0;700;0;700;4480;1200;12700;0;0;0;0
2022;C0219RJRHU;5200504012;32;Giro Seller - lead R$ 800 em Fevereiro, Maio, Agosto.Giro Seller - Torre Norte (Nova América) R$ 1000,00 em Março, Julho e Outubro. Prêmio Seller R$ 120 mil em Março.;0;800;121000;0;800;0;1000;800;0;1000;0;0
2022;C0219RJRHU;5200504012;33;Lanche diários aos corretores  Cesta café da manhã  (mensal nas 2 sedes). Happy hour equipe campeã. Café diretor - mensal.;17900;17900;17900;17900;17900;17900;17900;17900;17900;17900;17900;17900
2022;C0219RJRHU;5200504019;30;R$ 1925,00 Fevereiro, Junho e Setembro;0;1925;0;0;0;1925;0;0;1925;0;0;0
2022;C0219RJSEC;5200502005;;;100;100;100;100;100;100;100;100;100;100;100;100
2022;C0219RJSEC;5200503005;30;Necessidade de ir aos stands;60;60;60;60;60;60;60;60;60;60;60;60
2022;C0219RJTC2;5200502003;30;Telefonia e internet.;2889;2889;2889;2889;2889;3178;3178;3178;3178;3178;3178;3178
2022;C0219RJTC2;5200502003;31;Internet 100 Mb fibra.;1300;1300;1300;1300;1300;1300;1405;1405;1405;1405;1405;1405
2022;C0219RJTC2;5200502003;32;Internet 100 Mb fibra.;1365;1365;1365;1365;1365;1430;1430;1430;1430;1430;1430;1430
2022;C0219RJTC2;5200503009;;Mouse: R$ 3.920,00 em Janeiro e JUN. Teclado: R$ 3.250,00 em Janeiro. Headfone: R$ 2.000,00 em Março. HD/ SSD: R$5.600,00 em Maio. Up Grade de Memória: R$ 3.500,00 em Maio. Kit Ferramenta: R$ 200,00 em Fevereiro. Bateria p/ Notebook: R$ 1.500,00 em Abril. Carregador p/ Notebook: R$ 1.250,00 em Abril. Adaptador USB - Wifi: R$ 3.000,00 em Junho. Itens Diversos: R$ 150,00 mensal. Smartphone para os plantões: R$ 1.000,00 em Fevereiro.;7320;1350;2150;2900;3650;7070;150;150;150;150;150;150
2022;C0219RJTC2;5200504008;;Locação das impressoras e cópia e impressão.;2110;2110;2110;2110;2110;2110;2110;2110;2110;2110;2110;2110
2022;C0219RJTC2;5200504010;;Manutenção das câmeras: R$ 750,00 mensal. Instalação da placa de monitoramento de temperatura do CPD: R$ 7.000,00 em Janeiro. Instalação da placa de monitoramento de temperatura do Nobreak: R$ 3.000,00 em Janeiro. Manutenção preventiva e corretiva do Nobreak: R$ 3.000,00 em Janeiro. Extensão da garantia e suporte dos 2 servidores: R$ 220,00 até MARC, após R$242,00.;11870;1870;1870;1892;1892;1892;1892;1892;1892;1892;1892;1892
2022;C0219RJTC2;5200504020;30;Licenças Office Microsoft - Rateado com a RJZ Cyrela.;0;0;0;0;0;142175;0;0;0;0;0;0
2022;C0219RJTC2;5200504020;31;Sustentação Portal Cyrela/Living e Cia;2615;2615;2616;2616;2616;2616;2616;2616;2616;2616;2616;2616
2022;C0219RJTC2;5200504020;32;"Sustentação do ""Mobi"" Chat";2338;2338;2339;2339;2339;2339;2339;2339;2339;2339;2339;2339
2022;C0219RJTC2;5200504020;33;Sustentação e desenvolvimento Conexão Seller (Extranet, Revenda, Gestão de PDV) 2 Rec;8138;8138;8138;8138;8138;8138;8138;8139;8139;8139;8139;8139
2022;C0219RJTC2;5200504020;34;DmDocs / Repositório de documentos Repositório de documentos;1537;1537;1537;1537;1537;1538;1538;1538;1538;1538;1538;1538
2022;C0219RJTC2;5200504020;35;Assinatura eletronica - Docusign;1289;1289;1289;1289;1289;1289;1289;1289;1289;1289;1290;1290
2022;C0219RJTEC;5200502003;30;Telefonia Móvel.;1024;1024;1024;1024;1024;1024;1024;1024;1024;1024;1024;1024
2022;C0219RJTEC;5200502003;31;Telefonia.;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1815;1815
2022;C0219RJTEC;5200502003;32;Roaming Marcel.;200;0;0;0;0;200;0;0;0;0;0;0
2022;C0219RJTEC;5200502003;33;Central telefônica.;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2022;C0219RJTEC;5200502003;34;INTERNET 100 Mb (C/ MANUT ROTEADOR) FIBRA - MUNDIVOX - RATEADO C/ A RJZ CYRELA;418;418;418;418;481;481;481;481;481;481;481;481
2022;C0219RJTEC;5200502003;35;Internet 100 mb fibra. Rateado com a RJZ Cyrela.;450;450;450;450;518;518;518;518;518;518;518;518
2022;C0219RJTEC;5200502003;36;LINK INTERNET 15 MB - WNET - RATEADO C/ A RJZ CYRELA;189;189;189;189;189;189;217;217;217;217;217;217
2022;C0219RJTEC;5200502003;37;LINK MPLS VIVO - 50 Mb - RATEADO C/ A RJZ CYRELA;1173;1173;1173;1173;1173;1173;1173;1173;1349;1349;1349;1349
2022;C0219RJTEC;5200503005;30;Despesas com Uber e lanches nos casos de plantão fora do horário.;180;100;100;180;100;100;180;100;100;180;100;100
